基金代码,scale,m_fee,c_fee,sale_fee,sub_fee
008403,0.17,0.6,0.05,0.3,0.00
008404,1.53,1.0,0.2,0.0,1.20
008405,13.35,1.0,0.2,0.2,0.00
008407,1.13,1.0,0.15,0.0,0.12
008408,0.1,1.0,0.15,0.4,0.00
008409,8.61,0.3,0.1,0.0,0.08
008410,0.25,1.5,0.25,0.0,0.15
008411,3.03,0.3,0.1,0.0,0.08
008412,7.22,1.5,0.25,0.0,0.15
008413,0.64,1.5,0.25,0.8,0.00
008415,21.68,1.5,0.25,0.0,0.15
008418,9.44,1.5,0.1,0.0,0.12
008419,5.59,1.5,0.1,0.6,0.00
008420,6.12,0.7,0.2,0.0,0.10
008421,1.06,0.7,0.2,0.4,0.00
008424,4.55,1.5,0.25,0.0,0.15
008425,0.18,1.5,0.25,0.8,0.00
008426,0.05,0.3,0.1,0.0,0.80
008427,14.03,0.3,0.1,0.1,0.00
008433,0.73,0.3,0.1,0.0,0.04
008434,0.01,0.3,0.1,0.1,0.00
008435,0.64,0.3,0.05,0.0,0.05
008436,0.13,0.3,0.05,0.1,0.00
008443,0.51,0.6,0.15,0.0,1.50
008444,0.97,0.6,0.15,0.2,0.00
008445,6.12,1.5,0.25,0.0,0.15
008448,0.2,0.3,0.1,0.0,0.04
008449,0.21,0.3,0.1,0.25,0.00
008452,3.55,0.6,0.15,0.0,0.08
008453,1.11,0.6,0.15,0.4,0.00
008454,0.0,0.15,0.05,0.0,0.06
008455,0.0,0.15,0.05,0.1,0.00
008461,0.35,0.8,0.2,0.0,0.15
008462,0.73,0.8,0.2,0.5,0.00
008467,8.28,1.5,0.2,0.0,0.15
008468,1.4,1.5,0.2,0.5,0.00
008469,5.12,0.6,0.1,0.0,0.80
008470,1.06,0.6,0.1,0.3,0.00
008473,0.69,0.6,0.2,0.0,0.06
008474,0.1,0.6,0.2,0.3,0.00
008475,1.35,0.8,0.15,0.0,0.08
008476,0.36,0.8,0.15,0.6,0.00
008477,2.19,1.5,0.25,0.0,0.15
008479,6.9,0.6,0.1,0.0,1.00
008480,5.53,1.5,0.25,0.0,0.15
008481,0.22,1.5,0.25,0.2,0.00
008487,7.17,0.3,0.1,0.0,0.60
008488,3.92,1.2,0.2,0.0,0.15
008497,0.74,0.25,0.05,0.0,0.40
008498,0.08,0.25,0.05,0.1,0.00
008501,8.37,0.8,0.2,0.0,0.08
008502,13.22,0.8,0.2,0.4,0.00
008504,0.06,0.5,0.15,0.1,0.00
008505,0.0,0.3,0.1,0.0,0.08
008506,0.3,0.3,0.1,0.25,0.00
008507,106.21,1.5,0.25,0.0,0.15
008511,2.49,0.6,0.15,0.0,0.08
008512,0.63,0.6,0.15,0.4,0.00
008513,9.61,1.0,0.2,0.0,0.12
008514,1.19,1.0,0.2,0.6,0.00
008515,20.04,1.5,0.25,0.0,0.15
008518,1.55,1.5,0.2,0.0,0.15
008519,1.8,0.8,0.1,0.0,0.10
008520,0.39,0.8,0.1,0.25,0.00
008524,1.17,0.3,0.1,0.0,0.08
008525,0.13,0.3,0.1,0.4,0.00
008526,2.41,1.5,0.25,0.0,0.15
008527,0.62,1.5,0.25,0.25,0.00
008528,14.74,1.5,0.25,0.0,0.15
008529,1.03,0.7,0.1,0.0,0.08
008530,1.23,0.7,0.1,0.4,0.00
008531,6.2,1.5,0.15,0.0,0.12
008532,4.01,1.5,0.15,0.4,0.00
008533,3.99,0.6,0.1,0.0,0.10
008534,1.06,0.6,0.1,0.2,0.00
008537,2.97,1.5,0.2,0.0,1.50
008538,0.75,1.5,0.2,0.5,0.00
008539,4.84,0.3,0.1,0.0,0.04
008540,0.0,0.3,0.1,0.4,0.00
008541,0.4,0.9,0.1,0.0,0.15
008542,0.31,0.9,0.1,0.1,0.00
008543,0.02,0.9,0.1,0.0,0.15
008544,0.58,0.9,0.1,0.1,0.00
008546,30.1,1.5,0.25,0.0,0.15
008548,0.0,0.3,0.1,0.2,0.00
008549,9.1,0.3,0.1,0.0,0.08
008550,0.0,0.3,0.1,0.5,0.00
008551,1.11,0.5,0.05,0.0,0.10
008552,0.76,0.5,0.05,0.25,0.00
008553,1.01,0.8,0.15,0.0,0.12
008555,7.82,1.5,0.25,0.0,0.15
008558,1.73,0.3,0.1,0.0,0.80
008559,0.0,0.3,0.1,0.2,0.00
008563,4.5,0.6,0.1,0.0,0.08
008564,1.48,0.6,0.1,0.1,0.00
008571,0.05,0.3,0.08,0.0,0.08
008572,0.05,0.3,0.08,0.2,0.00
008573,6.29,0.3,0.1,0.0,0.70
008574,49.45,0.15,0.05,0.0,0.40
008582,15.15,0.3,0.1,0.0,0.04
008585,6.46,0.5,0.1,0.0,0.12
008586,1.56,0.5,0.1,0.3,0.00
008587,3.26,0.3,0.1,0.0,0.035
008588,0.06,0.3,0.1,0.25,0.00
008590,1.69,0.5,0.1,0.0,0.10
008591,9.92,0.5,0.1,0.2,0.00
008592,1.89,0.6,0.1,0.0,0.15
008593,0.46,0.6,0.1,0.3,0.00
008600,0.43,0.7,0.2,0.0,0.08
008601,0.03,0.7,0.2,0.4,0.00
008602,1.18,1.5,0.25,0.0,0.15
008603,0.04,1.5,0.25,0.3,0.00
008604,0.01,1.5,0.25,0.4,0.00
008605,0.12,0.3,0.1,0.4,0.00
008609,0.63,0.9,0.15,0.0,0.15
008610,0.19,0.7,0.15,0.4,0.00
008611,1.39,0.7,0.15,0.0,0.08
008617,2.75,0.6,0.15,0.0,0.08
008618,0.72,1.5,0.25,0.0,0.15
008619,0.58,1.5,0.25,0.2,0.00
008621,6.43,0.6,0.15,0.0,0.06
008622,0.01,0.2,0.1,0.0,1.20
008623,2.13,0.2,0.1,0.01,0.00
008625,0.58,0.6,0.15,0.0,0.08
008626,7.35,0.15,0.05,0.0,0.60
008627,0.0,0.15,0.05,0.1,0.00
008629,5.45,1.0,0.2,0.0,0.10
008630,1.45,1.0,0.2,0.6,0.00
008631,0.47,0.9,0.2,0.0,0.12
008632,0.01,0.3,0.08,0.2,0.00
008633,4.54,1.5,0.25,0.0,0.15
008634,2.95,1.5,0.25,0.5,0.00
008635,5.05,1.5,0.25,0.0,0.15
008638,7.91,1.5,0.25,0.0,0.15
008639,9.38,0.5,0.15,0.0,0.08
008640,0.82,1.5,0.25,0.0,0.15
008641,0.92,1.5,0.25,0.3,0.00
008642,4.84,0.3,0.1,0.0,0.60
008643,0.0,0.3,0.1,0.1,0.00
008646,1.74,0.3,0.05,0.0,0.03
008647,12.72,0.3,0.05,0.15,0.00
008651,2.15,0.3,0.1,0.0,0.60
008652,0.3,0.15,0.05,0.0,0.40
008653,0.0,0.15,0.05,0.1,0.00
008655,4.91,1.5,0.25,0.0,0.15
008656,0.56,1.5,0.25,0.8,0.00
008657,6.04,1.5,0.25,0.0,0.15
008658,11.09,0.15,0.05,0.0,0.05
008664,25.05,0.6,0.2,0.0,0.08
008665,1.97,0.6,0.2,0.4,0.00
008666,24.78,1.0,0.2,0.0,0.12
008667,5.77,1.0,0.2,0.6,0.00
008671,5.44,1.5,0.25,0.0,0.15
008679,6.27,0.15,0.05,0.0,0.04
008680,0.1,0.15,0.05,0.1,0.00
008681,56.98,1.5,0.25,0.0,0.15
008682,0.31,1.2,0.2,0.25,0.00
008684,0.48,0.6,0.15,0.0,0.08
008685,0.04,0.6,0.15,0.4,0.00
008686,2.05,0.3,0.1,0.0,0.10
008687,0.0,0.3,0.1,0.1,0.00
008688,1.89,0.7,0.2,0.0,0.08
008689,0.14,0.7,0.2,0.4,0.00
008694,0.51,0.3,0.1,0.0,0.04
008695,0.0,0.3,0.1,0.1,0.00
008696,1.47,0.3,0.1,0.25,0.00
008697,9.53,0.8,0.2,0.0,0.10
008698,0.02,0.3,0.1,0.0,0.80
008699,0.0,0.3,0.1,0.4,0.00
008701,0.48,0.5,0.1,0.0,0.06
008702,0.75,0.5,0.1,0.35,0.00
008704,6.84,1.5,0.25,0.0,0.15
008705,2.47,1.5,0.25,0.4,0.00
008706,0.26,0.8,0.25,0.4,0.00
008707,0.6,0.8,0.25,0.0,1.20
008708,0.26,0.8,0.25,0.4,0.00
008709,2.77,1.5,0.25,0.0,0.15
008712,34.85,1.5,0.25,0.0,0.15
008713,0.47,0.5,0.1,0.0,0.10
008714,0.87,0.5,0.1,0.3,0.00
008726,13.97,0.7,0.2,0.0,0.08
008727,0.16,0.7,0.2,0.4,0.00
008731,0.0,0.3,0.1,0.0,0.80
008732,0.0,0.3,0.1,0.2,0.00
008734,5.47,1.5,0.25,0.0,0.15
008736,3.9,1.5,0.25,0.0,0.15
008737,0.32,1.5,0.25,0.8,0.00
008747,0.49,0.7,0.2,0.0,0.08
008748,0.09,0.7,0.2,0.4,0.00
008749,4.46,0.5,0.1,0.0,0.12
008750,1.01,0.5,0.1,0.4,0.00
008751,2.6,0.8,0.25,0.0,0.08
008752,0.03,0.8,0.25,0.4,0.00
008753,0.45,0.9,0.15,0.0,0.12
008754,0.88,1.0,0.2,0.0,0.10
008755,0.98,1.0,0.2,0.6,0.00
008757,0.98,0.8,0.2,0.0,0.15
008758,2.27,0.8,0.2,0.2,0.00
008761,14.04,0.3,0.05,0.0,0.80
008763,3.66,1.2,0.3,0.0,0.10
008764,2.7,1.2,0.3,0.25,0.00
008765,0.54,0.3,0.1,0.0,0.40
008768,0.06,1.5,0.2,0.0,0.15
008769,0.06,1.5,0.2,0.5,0.00
008770,36.28,0.7,0.2,0.0,0.80
008771,0.71,0.3,0.1,0.0,0.80
008772,0.0,0.3,0.1,0.4,0.00
008773,12.53,0.8,0.2,0.0,0.12
008774,1.09,0.3,0.05,0.0,0.035
008775,0.09,0.3,0.05,0.35,0.00
008776,0.47,0.15,0.05,0.0,0.05
008777,0.24,0.15,0.05,0.2,0.00
008778,0.56,1.0,0.2,0.0,0.10
008779,0.32,1.0,0.2,0.4,0.00
008783,13.43,0.3,0.05,0.0,0.80
008784,0.01,0.3,0.05,0.4,0.00
008786,32.6,1.5,0.25,0.0,0.15
008787,0.0,0.15,0.05,0.0,0.40
008788,0.01,0.15,0.05,0.1,0.00
008791,9.05,0.3,0.1,0.0,0.08
008792,0.12,0.3,0.1,0.3,0.00
008793,9.61,1.5,0.2,0.0,0.15
008794,0.51,1.5,0.2,0.5,0.00
008795,2.3,1.5,0.25,0.4,0.00
008798,24.13,0.25,0.05,0.0,0.06
008799,0.14,0.25,0.05,0.1,0.00
008804,0.53,0.6,0.2,0.0,0.08
008805,0.03,0.6,0.2,0.6,0.00
008809,10.13,0.8,0.15,0.0,0.08
008810,0.94,0.8,0.15,0.4,0.00
008811,5.34,1.5,0.25,0.0,0.15
008813,13.09,0.15,0.05,0.0,0.50
008814,0.0,0.15,0.05,0.1,0.00
008815,2.21,0.3,0.1,0.0,0.03
008816,0.03,0.3,0.1,0.25,0.00
008817,1.79,0.7,0.2,0.25,0.00
008819,14.49,1.5,0.25,0.0,0.15
008820,0.49,0.3,0.1,0.0,0.04
008821,42.58,0.3,0.1,0.25,0.00
008822,41.29,0.15,0.05,0.0,0.60
008823,1.51,0.15,0.05,0.1,0.00
008827,0.27,1.0,0.1,0.0,0.15
008828,0.2,1.0,0.1,0.4,0.00
008830,0.84,1.5,0.25,0.4,0.00
008831,23.02,1.5,0.25,0.0,0.12
008832,1.19,0.15,0.05,0.0,0.08
008835,8.63,0.8,0.2,0.0,0.15
008836,2.97,0.8,0.2,0.4,0.00
008838,0.64,1.0,0.2,0.0,0.15
008839,1.7,1.0,0.2,0.25,0.00
008840,2.2,1.5,0.25,0.0,0.15
008841,1.1,1.5,0.25,0.25,0.00
008842,2.16,1.5,0.2,0.0,0.15
008843,0.32,1.5,0.2,0.4,0.00
008848,0.1,1.2,0.25,0.0,1.50
008852,0.5,0.7,0.2,0.0,0.08
008853,0.0,0.7,0.2,0.4,0.00
008854,58.91,1.5,0.25,0.0,1.50
008855,14.02,1.5,0.25,0.6,0.00
008860,10.83,1.5,0.25,0.0,0.15
008861,0.54,1.5,0.2,0.0,0.15
008866,22.96,1.5,0.25,0.0,0.15
008867,1.1,1.5,0.25,0.6,0.00
008871,2.2,1.5,0.25,0.0,0.15
008872,0.14,1.5,0.25,0.6,0.00
008873,3.57,0.7,0.1,0.0,0.08
008874,0.44,0.7,0.1,0.4,0.00
008875,4.14,0.3,0.1,0.0,0.08
008876,0.01,0.3,0.1,0.4,0.00
008879,0.5,0.15,0.05,0.0,0.04
008880,0.29,0.4,0.05,0.0,0.06
008881,0.14,0.4,0.05,0.4,0.00
008882,0.2,0.3,0.08,0.0,0.60
008883,0.0,0.3,0.08,0.05,0.00
008884,0.45,1.5,0.2,0.0,0.15
008885,0.04,1.5,0.2,0.4,0.00
008887,15.92,0.5,0.1,0.0,0.12
008888,22.95,0.5,0.1,0.3,0.00
008889,11.53,0.5,0.1,0.0,0.12
008891,3.59,1.5,0.25,0.0,0.15
008892,0.86,1.5,0.25,0.4,0.00
008897,0.61,1.0,0.2,0.0,0.08
008898,2.82,0.3,0.1,0.0,0.12
008899,0.04,0.3,0.1,0.3,0.00
008901,23.02,1.5,0.25,0.0,0.15
008903,239.7,1.5,0.25,0.0,0.15
008905,1.91,0.8,0.2,0.0,0.10
008906,0.4,0.8,0.2,0.4,0.00
008907,2.01,0.15,0.05,0.0,0.12
008908,0.19,0.15,0.05,0.3,0.00
008909,3.14,0.8,0.1,0.0,0.12
008910,0.04,0.8,0.1,0.4,0.00
008911,0.42,0.3,0.1,0.0,0.03
008912,0.05,0.3,0.1,0.1,0.00
008913,0.34,0.3,0.1,0.25,0.00
008916,1.93,0.45,0.05,0.0,0.12
008917,0.22,0.45,0.05,0.3,0.00
008919,18.59,1.5,0.25,0.0,0.15
008920,0.38,1.5,0.25,0.2,0.00
008926,0.73,0.4,0.05,0.0,0.10
008927,0.36,0.4,0.05,0.4,0.00
008928,1.45,0.5,0.1,0.0,0.12
008929,0.46,0.5,0.1,0.25,0.00
008930,0.1,0.9,0.15,0.0,1.20
008933,81.89,0.15,0.05,0.0,0.05
008934,49.82,1.5,0.25,0.0,0.15
008935,10.55,1.5,0.25,0.8,0.00
008936,0.0,0.6,0.1,0.4,0.00
008937,4.0,0.3,0.1,0.0,0.08
008939,0.59,0.3,0.1,0.0,0.50
008940,0.46,0.3,0.1,0.3,0.00
008944,0.96,0.15,0.05,0.0,0.12
008945,0.4,0.15,0.05,0.1,0.00
008946,0.0,0.6,0.1,0.4,0.00
008947,3.32,0.7,0.2,0.0,0.08
008948,0.37,0.7,0.2,0.4,0.00
008949,21.32,1.5,0.25,0.0,0.15
008950,2.66,1.5,0.25,0.8,0.00
008954,37.55,1.5,0.25,0.0,0.15
008955,59.14,1.5,0.25,0.0,0.15
008956,10.53,0.15,0.05,0.0,0.60
008957,0.0,0.15,0.05,0.1,0.00
008958,19.95,1.5,0.25,0.0,0.15
008960,3.83,1.5,0.25,0.4,0.00
008961,4.82,1.5,0.25,0.0,0.15
008962,5.07,1.5,0.25,0.0,0.15
008963,0.26,1.5,0.25,0.5,0.00
008972,0.0,1.0,0.25,0.1,0.00
008973,0.0,0.5,0.1,0.1,0.00
008974,0.0,0.3,0.1,0.3,0.00
008975,3.41,0.5,0.1,0.0,0.12
008976,1.35,0.5,0.1,0.4,0.00
008978,6.82,1.5,0.25,0.0,0.15
008980,5.01,1.0,0.2,0.0,0.12
008981,3.92,1.0,0.2,0.3,0.00
008983,9.17,1.5,0.25,0.0,0.15
008984,0.62,1.5,0.25,0.8,0.00
008986,0.6,0.5,0.1,0.0,0.06
008987,0.5,0.5,0.1,0.35,0.00
008988,2.17,1.5,0.25,0.0,0.15
008989,1.6,1.5,0.25,0.4,0.00
008993,6.26,0.4,0.1,0.0,0.08
008994,0.5,0.4,0.1,0.4,0.00
008995,2.01,0.3,0.1,0.0,0.08
008996,0.0,0.3,0.1,0.01,0.00
008997,0.26,1.5,0.2,0.0,0.15
008998,0.16,1.5,0.2,0.4,0.00
009003,0.49,0.8,0.15,0.0,0.12
009004,0.01,0.8,0.2,0.25,0.00
009005,6.92,0.8,0.1,0.0,0.12
009006,0.47,0.8,0.1,0.4,0.00
009008,4.8,1.5,0.25,0.0,0.15
009009,1.22,1.5,0.25,0.8,0.00
009010,63.7,1.5,0.25,0.0,1.50
009011,23.03,1.5,0.25,0.0,0.15
009012,1.18,0.15,0.05,0.0,0.06
009013,1.8,0.15,0.05,0.4,0.00
009014,136.67,1.5,0.25,0.0,1.50
009017,0.71,1.5,0.25,0.0,0.15
009023,6.96,1.5,0.25,0.0,1.50
009024,1.0,1.5,0.25,0.8,0.00
009025,4.46,1.5,0.25,0.0,0.15
009026,1.53,1.5,0.25,0.0,0.15
009027,2.24,1.0,0.2,0.0,0.80
009028,0.26,1.0,0.2,0.35,0.00
009029,38.97,1.5,0.25,0.0,0.15
009030,4.52,1.5,0.25,0.8,0.00
009033,0.53,0.5,0.1,0.0,0.15
009034,0.11,0.5,0.1,0.4,0.00
009035,33.98,0.15,0.05,0.0,0.50
009036,0.0,0.15,0.05,0.1,0.00
009037,0.05,0.3,0.1,0.0,0.80
009038,0.0,0.3,0.1,0.35,0.00
009039,0.33,1.5,0.15,0.0,0.15
009040,0.36,1.5,0.15,0.8,0.00
009041,39.12,0.3,0.1,0.0,0.80
009042,1.79,0.3,0.1,0.35,0.00
009043,2.22,1.5,0.1,0.0,1.50
009046,1.79,0.5,0.05,0.0,0.12
009047,0.86,0.5,0.05,0.25,0.00
009049,47.71,1.5,0.25,0.0,0.15
009051,4.53,0.15,0.05,0.0,0.06
009052,2.33,0.15,0.05,0.1,0.00
009054,2.9,1.0,0.2,0.0,0.12
009055,1.63,1.5,0.25,0.0,0.15
009056,0.93,1.5,0.25,0.4,0.00
009057,3.69,1.5,0.25,0.0,0.15
009058,5.39,1.5,0.25,0.5,0.00
009059,2.91,0.5,0.1,0.0,0.12
009060,1.48,0.5,0.1,0.4,0.00
009062,7.72,1.5,0.25,0.0,0.15
009063,1.39,1.5,0.25,0.8,0.00
009064,36.21,0.8,0.15,0.0,0.12
009065,19.52,0.8,0.15,0.4,0.00
009067,1.61,0.5,0.1,0.0,0.10
009068,2.33,0.5,0.1,0.3,0.00
009069,17.26,1.5,0.25,0.0,0.15
009070,1.21,1.5,0.25,0.4,0.00
009071,1.68,0.7,0.15,0.0,0.10
009072,2.1,0.7,0.15,0.4,0.00
009077,0.56,0.6,0.1,0.0,0.04
009078,3.4,0.6,0.1,0.1,0.00
009079,0.31,0.3,0.1,0.0,0.12
009080,0.1,0.3,0.1,0.1,0.00
009085,21.65,0.8,0.25,0.0,1.50
009086,26.74,0.0,0.25,0.0,0.15
009087,0.71,0.15,0.05,0.0,0.06
009088,0.51,0.15,0.05,0.1,0.00
009089,9.49,0.65,0.18,0.0,0.08
009092,4.05,1.5,0.25,0.0,0.15
009093,0.26,0.3,0.1,0.0,0.035
009094,0.04,0.3,0.1,0.35,0.00
009095,0.0,0.3,0.1,0.01,0.00
009096,3.1,0.6,0.2,0.0,0.08
009097,0.02,0.6,0.2,0.5,0.00
009098,21.73,0.0,0.25,0.0,0.15
009100,8.72,0.8,0.2,0.0,0.80
009101,3.98,0.8,0.2,0.3,0.00
009102,2.65,1.5,0.25,0.0,1.50
009103,2.6,1.5,0.25,0.4,0.00
009104,6.39,0.6,0.2,0.2,0.00
009106,0.94,1.5,0.15,0.0,0.15
009107,0.92,1.5,0.15,0.5,0.00
009108,3.29,1.5,0.35,0.0,0.15
009111,0.16,0.7,0.15,0.0,0.08
009112,0.12,0.7,0.15,0.2,0.00
009113,1.38,1.0,0.2,0.0,0.10
009114,5.85,1.5,0.25,0.0,1.50
009115,1.11,1.5,0.25,0.4,0.00
009116,0.39,0.7,0.2,0.0,0.06
009117,0.46,0.7,0.2,0.1,0.00
009118,45.5,0.3,0.1,0.0,0.08
009119,21.07,1.5,0.25,0.0,0.15
009120,1.34,1.5,0.25,0.4,0.00
009126,2.27,1.5,0.25,0.0,0.15
009127,0.12,1.5,0.25,0.5,0.00
009128,0.4,1.5,0.15,0.0,0.10
009129,0.15,1.5,0.15,0.3,0.00
009130,19.11,0.8,0.2,0.0,0.10
009131,7.65,0.8,0.2,0.4,0.00
009132,3.5,1.5,0.25,0.4,0.00
009135,47.67,0.7,0.2,0.0,0.80
009136,2.05,0.7,0.2,0.1,0.00
009138,15.58,1.5,0.25,0.0,0.15
009139,4.67,1.5,0.25,0.4,0.00
009140,0.55,1.5,0.25,0.0,0.15
009141,6.22,1.5,0.25,0.0,0.15
009142,0.2,1.5,0.25,0.3,0.00
009143,4.39,0.6,0.2,0.0,0.10
009146,0.8,1.0,0.2,0.0,0.10
009147,22.93,1.5,0.25,0.0,0.15
009152,15.08,1.5,0.25,0.0,0.15
009153,1.39,1.5,0.25,0.1,0.00
009154,5.36,1.0,0.25,0.0,0.12
009155,6.94,1.0,0.25,0.4,0.00
009156,10.69,0.8,0.2,0.0,0.60
009157,4.87,0.8,0.2,0.4,0.00
009161,0.2,0.6,0.2,0.0,0.10
009162,6.93,1.5,0.25,0.0,0.15
009163,13.43,1.5,0.25,0.4,0.00
009169,1.35,1.5,0.25,0.0,0.15
009170,1.54,1.5,0.25,0.4,0.00
009171,18.04,0.15,0.05,0.0,0.50
009172,0.0,0.15,0.05,0.1,0.00
009173,0.1,0.15,0.05,0.0,0.80
009174,2.26,0.5,0.15,0.0,0.60
009175,0.59,0.15,0.05,0.0,0.06
009176,0.0,0.15,0.05,0.1,0.00
009179,0.6,0.5,0.1,0.0,0.12
009180,0.49,0.5,0.1,0.2,0.00
009181,6.17,1.5,0.15,0.0,0.12
009182,5.8,1.5,0.15,0.5,0.00
009183,2.96,0.65,0.15,0.0,0.80
009184,2.56,0.8,0.15,0.0,1.20
009185,2.01,1.2,0.25,0.0,0.08
009188,2.23,1.5,0.25,0.0,0.15
009189,1.96,1.5,0.25,0.0,0.15
009190,62.8,1.5,0.25,0.0,0.15
009193,3.29,1.5,0.35,0.0,1.50
009194,1.32,1.0,0.1,0.0,0.12
009195,0.25,1.0,0.1,0.4,0.00
009196,4.54,0.3,0.05,0.0,0.035
009197,0.01,0.3,0.05,0.35,0.00
009198,0.53,0.5,0.1,0.0,0.06
009199,47.72,1.5,0.25,0.0,0.15
009200,0.11,0.8,0.1,0.0,1.00
009203,0.91,0.6,0.2,0.0,0.80
009204,0.22,0.6,0.2,0.4,0.00
009205,0.58,0.6,0.15,0.0,0.12
009206,0.57,0.6,0.15,0.1,0.00
009208,1.43,1.0,0.2,0.4,0.00
009209,6.95,0.6,0.2,0.0,0.80
009210,17.38,1.5,0.25,0.0,1.50
009211,2.62,1.5,0.25,0.4,0.00
009213,3.88,0.6,0.15,0.0,0.08
009214,0.08,0.6,0.15,0.3,0.00
009219,11.91,0.15,0.05,0.0,0.05
009220,0.0,0.15,0.05,0.1,0.00
009221,0.01,0.15,0.05,0.0,0.05
009222,0.0,0.15,0.05,0.1,0.00
009223,18.22,1.5,0.25,0.0,0.15
009224,1.16,1.5,0.25,0.5,0.00
009225,0.23,0.6,0.25,0.0,0.10
009226,0.2,0.6,0.25,0.25,0.00
009234,11.81,1.5,0.25,0.0,0.15
009239,0.59,0.8,0.15,0.4,0.00
009240,10.72,1.5,0.25,0.0,0.15
009241,0.05,1.5,0.25,0.5,0.00
009242,1.74,1.5,0.1,0.0,0.15
009243,0.27,1.5,0.1,0.4,0.00
009244,6.62,0.8,0.15,0.0,0.10
009245,2.27,0.8,0.15,0.3,0.00
009246,10.82,1.5,0.25,0.0,0.15
009258,1.22,0.6,0.15,0.4,0.00
009259,0.08,0.2,0.05,0.0,0.03
009260,11.33,0.9,0.15,0.0,0.06
009261,0.35,0.9,0.15,0.35,0.00
009262,23.63,0.15,0.05,0.0,0.40
009263,1.15,1.5,0.25,0.0,0.15
009264,73.86,1.5,0.25,0.0,1.50
009265,103.04,1.5,0.25,0.0,0.15
009266,6.41,0.8,0.2,0.0,1.00
009268,6.84,0.8,0.2,0.0,0.08
009269,0.26,0.8,0.2,0.4,0.00
009273,0.5,1.5,0.25,0.5,0.00
009274,0.93,1.5,0.25,0.5,0.00
009275,1.52,1.5,0.25,0.5,0.00
009276,0.0,0.2,0.05,0.45,0.00
009277,2.75,1.5,0.25,0.5,0.00
009278,4.22,0.3,0.1,0.0,0.08
009279,5.47,0.3,0.1,0.2,0.00
009280,0.0,0.15,0.05,0.0,0.05
009281,0.03,0.15,0.05,0.1,0.00
009284,10.57,0.3,0.1,0.0,0.08
009285,17.57,0.6,0.15,0.0,0.60
009286,8.94,0.6,0.15,0.3,0.00
009287,9.99,0.3,0.05,0.0,0.80
009288,0.05,0.3,0.05,0.2,0.00
009290,3.16,0.5,0.1,0.0,0.03
009291,0.65,0.5,0.1,0.3,0.00
009294,10.61,0.3,0.1,0.0,0.80
009296,15.11,0.7,0.2,0.0,0.80
009297,8.08,0.7,0.2,0.6,0.00
009300,0.93,1.0,0.2,0.4,0.00
009301,0.47,0.4,0.1,0.0,0.04
009302,0.02,0.4,0.1,0.4,0.00
009306,11.01,0.3,0.1,0.0,0.08
009308,5.75,0.9,0.2,0.2,0.00
009312,12.42,1.5,0.25,0.0,0.15
009313,4.43,1.5,0.25,0.4,0.00
009314,5.01,1.5,0.25,0.4,0.00
009315,60.13,0.15,0.05,0.0,0.80
009316,0.0,0.15,0.05,0.1,0.00
009317,0.04,1.5,0.1,0.0,0.12
009318,183.98,1.5,0.25,0.0,0.15
009319,36.34,1.5,0.25,0.6,0.00
009320,0.02,0.15,0.05,0.0,0.06
009321,0.04,0.15,0.05,0.1,0.00
009324,76.0,0.15,0.05,0.0,0.40
009325,2.0,0.15,0.05,0.1,0.00
009327,2.33,1.0,0.2,0.0,0.15
009328,0.74,1.0,0.2,0.6,0.00
009329,1.17,0.75,0.1,0.25,0.00
009330,24.61,1.5,0.25,0.0,0.15
009331,8.43,1.5,0.25,0.8,0.00
009332,17.44,0.8,0.15,0.0,0.10
009333,4.47,0.8,0.15,0.45,0.00
009335,4.42,0.6,0.15,0.0,0.08
009336,0.16,1.0,0.15,0.0,0.12
009337,0.19,1.0,0.15,0.5,0.00
009338,1.15,0.5,0.07,0.0,0.04
009339,0.12,0.5,0.07,0.3,0.00
009340,0.17,0.9,0.2,0.0,0.12
009341,148.74,1.5,0.25,0.0,0.15
009345,68.61,1.5,0.2,0.0,0.12
009346,60.3,1.5,0.2,0.6,0.00
009347,18.27,1.5,0.25,0.0,0.15
009348,1.67,1.5,0.25,0.8,0.00
009349,1.01,0.3,0.1,0.0,0.80
009350,0.0,0.3,0.1,0.4,0.00
009351,27.59,1.0,0.2,0.0,0.12
009352,2.06,1.0,0.2,0.6,0.00
009353,0.7,1.5,0.1,0.0,0.08
009354,0.32,1.5,0.1,0.2,0.00
009355,9.76,0.8,0.2,0.0,0.08
009356,10.77,0.3,0.05,0.0,0.03
009357,0.36,0.3,0.05,0.3,0.00
009358,4.84,0.6,0.1,0.0,0.06
009359,3.79,0.6,0.1,0.4,0.00
009360,19.26,1.5,0.25,0.0,0.15
009361,1.9,1.5,0.25,0.8,0.00
009362,51.93,1.5,0.25,0.0,0.10
009363,11.94,1.5,0.25,0.8,0.00
009368,14.35,1.5,0.25,0.0,0.15
009369,0.54,1.5,0.25,0.4,0.00
009370,1.56,1.0,0.15,0.0,0.15
009371,0.63,1.0,0.15,0.35,0.00
009374,0.67,0.15,0.05,0.0,0.12
009375,0.57,0.15,0.05,0.3,0.00
009376,38.37,1.5,0.25,0.0,0.15
009377,19.56,0.8,0.15,0.0,0.06
009378,8.31,0.8,0.15,0.4,0.00
009380,2.21,1.5,0.25,0.0,0.15
009381,17.3,1.5,0.2,0.0,0.15
009382,0.38,1.5,0.2,0.5,0.00
009383,1.93,0.8,0.2,0.0,0.08
009384,1.87,1.2,0.25,0.0,0.15
